RJS Autoclavable Sternum Saw for Thoracotomy,595,650,1,Piece,650.0,http://www.alibaba.com/product-detail/RJS-Autoclavable-Sternum-Saw-for-Thoracotomy_664197428.html,China (Mainland),"Wuhu Ruijin Medical Instrument & Device Co., Ltd.",http___i00.i.aliimg.com_photo_v0_664197428_RJS_Autoclavable_Sternum_Saw_for_Thoracotomy.jpg,US $595-650 / Piece ( FOB Price),
RJX-12-89 Medical Stainless Steel Autoclavable Cranial Drill for Thoracotomy,595,650,1,Piece,650.0,http://www.alibaba.com/product-detail/RJX-12-89-Medical-Stainless-Steel_656963624.html,China (Mainland),"Wuhu Ruijin Medical Instrument & Device Co., Ltd.",http___i00.i.aliimg.com_photo_v1_656963624_RJX_12_89_Medical_Stainless_Steel_Autoclavable.jpg,US $595-650 / Piece ( FOB Price),
Brain Surgery Cranial Saw,1000,1500,1,Piece,1500.0,http://www.alibaba.com/product-detail/Brain-Surgery-Cranial-Saw_659627824.html,China (Mainland),"Shanghai Ortho King Medical Device Co., Ltd.",http___i00.i.aliimg.com_photo_v2_659627824_Brain_Surgery_Cranial_Saw.jpg,US $1000-1500 / Piece ( FOB Price),
Orthopedics Bone Drill bits,5,20,20,Pieces,400.0,http://www.alibaba.com/product-detail/Orthopedics-Bone-Drill-bits_798289442.html,China (Mainland),"Shanghai Ortho King Medical Device Co., Ltd.",http___i00.i.aliimg.com_photo_v1_798289442_Orthopedics_Bone_Drill_bits.jpg,US $5-20 / Piece ( FOB Price),
Sterilization Medical Cranial drill for Craniotomy,1000,1500,1,Piece,1500.0,http://www.alibaba.com/product-detail/Sterilization-Medical-Cranial-drill-for-Craniotomy_643922721.html,China (Mainland),"Shanghai Ortho King Medical Device Co., Ltd.",http___i01.i.aliimg.com_photo_v3_643922721_Sterilization_Medical_Cranial_drill_for_Craniotomy.jpg,US $1000-1500 / Piece ( FOB Price),
Craniotomy Medical Steel Cranial Bur,1000,1500,1,Piece,1500.0,http://www.alibaba.com/product-detail/Craniotomy-Medical-Steel-Cranial-Bur_651970856.html,China (Mainland),"Shanghai Ortho King Medical Device Co., Ltd.",http___i00.i.aliimg.com_photo_v1_651970856_Craniotomy_Medical_Steel_Cranial_Bur.jpg,US $1000-1500 / Piece ( FOB Price),
Medical A.O. Drive Drills Bit for orthopedic drill bits,5,20,20,Pieces,400.0,http://www.alibaba.com/product-detail/Medical-A-O-Drive-Drills-Bit_654799680.html,China (Mainland),"Shanghai Ortho King Medical Device Co., Ltd.",http___i00.i.aliimg.com_photo_v4_654799680_Medical_A_O_Drive_Drills_Bit_for.jpg,US $5-20 / Piece ( FOB Price),
Electric Cranial Bur to Cranial bur,1000,1500,1,Piece,1500.0,http://www.alibaba.com/product-detail/Electric-Cranial-Bur-to-Cranial-bur_676811883.html,China (Mainland),"Shanghai Ortho King Medical Device Co., Ltd.",http___i01.i.aliimg.com_photo_v1_676811883_Electric_Cranial_Bur_to_Cranial_bur.jpg,US $1000-1500 / Piece ( FOB Price),
Stainless steel Orthopaedic Bone Drill bits,5,20,20,Pieces,400.0,http://www.alibaba.com/product-detail/Stainless-steel-Orthopaedic-Bone-Drill-bits_798300670.html,China (Mainland),"Shanghai Ortho King Medical Device Co., Ltd.",http___i00.i.aliimg.com_photo_v1_798300670_Stainless_steel_Orthopaedic_Bone_Drill_bits.jpg,US $5-20 / Piece ( FOB Price),
Orthopedic Medical Power Tools Twist Drill Bit,5,20,20,Pieces,400.0,http://www.alibaba.com/product-detail/Orthopedic-Medical-Power-Tools-Twist-Drill_654278809.html,China (Mainland),"Shanghai Ortho King Medical Device Co., Ltd.",http___i01.i.aliimg.com_photo_v5_654278809_Orthopedic_Medical_Power_Tools_Twist_Drill_Bit.jpg,US $5-20 / Piece ( FOB Price),
